ORDER_MBF,FAMILY_MBF,Genus_MBF,Species_MBF,ORDER_HM,FAMILY_HM,Genus_HM,species_HM,subspecies_HM 
Passeriformes,Dendrocolaptidae,Xiphorhynchus,guttatus,Passeriformes,Dendrocolaptidae,Xiphorhynchus,susurrans,
Passeriformes,Dendrocolaptidae,Xiphorhynchus,guttatus,Passeriformes,Dendrocolaptidae,Xiphorhynchus,guttatus,
Passeriformes,Dendrocolaptidae,Xiphorhynchus,eytoni,Passeriformes,Dendrocolaptidae,Xiphorhynchus,guttatus,eytoni
Passeriformes,Dendrocolaptidae,Xiphorhynchus,flavigaster,Passeriformes,Dendrocolaptidae,Xiphorhynchus,flavigaster,
Passeriformes,Dendrocolaptidae,Xiphorhynchus,striatigularis,Passeriformes,Dendrocolaptidae,Xiphorhynchus,flavigaster,saltuarius
Passeriformes,Dendrocolaptidae,Xiphorhynchus,lachrymosus,Passeriformes,Dendrocolaptidae,Xiphorhynchus,lachrymosus,
Passeriformes,Dendrocolaptidae,Xiphorhynchus,erythropygius,Passeriformes,Dendrocolaptidae,Xiphorhynchus,erythropygius,
Passeriformes,Dendrocolaptidae,Xiphorhynchus,triangularis,Passeriformes,Dendrocolaptidae,Xiphorhynchus,triangularis,
Passeriformes,Dendrocolaptidae,Lepidocolaptes,leucogaster,Passeriformes,Dendrocolaptidae,Lepidocolaptes,leucogaster,
Passeriformes,Dendrocolaptidae,Lepidocolaptes,souleyetii,Passeriformes,Dendrocolaptidae,Lepidocolaptes,souleyetii,
Passeriformes,Dendrocolaptidae,Lepidocolaptes,angustirostris,Passeriformes,Dendrocolaptidae,Lepidocolaptes,angustirostris,
Passeriformes,Dendrocolaptidae,Lepidocolaptes,affinis,Passeriformes,Dendrocolaptidae,Lepidocolaptes,lacrymiger,
Passeriformes,Dendrocolaptidae,Lepidocolaptes,affinis,Passeriformes,Dendrocolaptidae,Lepidocolaptes,affinis,
Passeriformes,Dendrocolaptidae,Lepidocolaptes,squamatus,Passeriformes,Dendrocolaptidae,Lepidocolaptes,squamatus,
Passeriformes,Dendrocolaptidae,Lepidocolaptes,squamatus,Passeriformes,Dendrocolaptidae,Lepidocolaptes,falcinellus,
Passeriformes,Dendrocolaptidae,Lepidocolaptes,fuscus,Passeriformes,Dendrocolaptidae,Xiphorhynchus,fuscus,
Passeriformes,Dendrocolaptidae,Lepidocolaptes,albolineatus,Passeriformes,Dendrocolaptidae,Lepidocolaptes,albolineatus,
Passeriformes,Dendrocolaptidae,Campylorhamphus,pucherani,Passeriformes,Dendrocolaptidae,Drymotoxeres,pucheranii,
Passeriformes,Dendrocolaptidae,Campylorhamphus,trochilirostris,Passeriformes,Dendrocolaptidae,Campylorhamphus,trochilirostris,
Passeriformes,Dendrocolaptidae,Campylorhamphus,flalcularius,Passeriformes,Dendrocolaptidae,Campylorhamphus,flalcularius,
Passeriformes,Dendrocolaptidae,Campylorhamphus,pusillus,Passeriformes,Dendrocolaptidae,Campylorhamphus,pusillus,
Passeriformes,Dendrocolaptidae,Campylorhamphus,procurvoides,Passeriformes,Dendrocolaptidae,Campylorhamphus,procurvoides,
Passeriformes,Furnariidae,Geositta,poeciloptera,Passeriformes,Scleruridae,Geositta,poeciloptera,
Passeriformes,Furnariidae,Geositta,cunicularia,Passeriformes,Scleruridae,Geositta,cunicularia,
Passeriformes,Furnariidae,Geositta,maritima,Passeriformes,Scleruridae,Geositta,maritima,
Passeriformes,Furnariidae,Geositta,peruviana,Passeriformes,Scleruridae,Geositta,peruviana,
Passeriformes,Furnariidae,Geositta,punensis,Passeriformes,Scleruridae,Geositta,punensis,
Passeriformes,Furnariidae,Geositta,saxicolina,Passeriformes,Scleruridae,Geositta,saxicolina,
Passeriformes,Furnariidae,Geositta,isabellina,Passeriformes,Scleruridae,Geositta,isabellina,
Passeriformes,Furnariidae,Geositta,antarctica,Passeriformes,Scleruridae,Geositta,antarctica,
Passeriformes,Furnariidae,Geositta,rufipennis,Passeriformes,Scleruridae,Geositta,rufipennis,
Passeriformes,Furnariidae,Geositta,crassirostris,Passeriformes,Scleruridae,Geositta,crassirostris,
Passeriformes,Furnariidae,Geositta,excelsior,Passeriformes,Furnariidae,Cinclodes,excelsior,
Passeriformes,Furnariidae,Geositta,excelsior,Passeriformes,Furnariidae,Cinclodes,aricomae,
Passeriformes,Furnariidae,Geositta,tenuirostris,Passeriformes,Scleruridae,Geositta,tenuirostris,
Passeriformes,Furnariidae,Upucerthia,certhioides,Passeriformes,Furnariidae,Tarphonomus,harterti,
Passeriformes,Furnariidae,Upucerthia,certhioides,Passeriformes,Furnariidae,Tarphonomus,certhioides,
Passeriformes,Furnariidae,Upucerthia,ruficauda,Passeriformes,Furnariidae,Ochetorhynchus,tuficaudus,
Passeriformes,Furnariidae,Upucerthia,andaecola,Passeriformes,Furnariidae,Ochetorhynchus,andaecola,
Passeriformes,Furnariidae,Upucerthia,albigula,Passeriformes,Furnariidae,Upucerthia,albigula,
Passeriformes,Furnariidae,Upucerthia,serrana,Passeriformes,Furnariidae,Geocerthia,serrana,
Passeriformes,Furnariidae,Upucerthia,dumetaria,Passeriformes,Furnariidae,Upucerthia,saturatior,
Passeriformes,Furnariidae,Upucerthia,dumetaria,Passeriformes,Furnariidae,Upucerthia,dumetaria,
Passeriformes,Furnariidae,Upucerthia,validirostris,Passeriformes,Furnariidae,Upucerthia,validirostris,
Passeriformes,Furnariidae,Upucerthia,jelskii,Passeriformes,Furnariidae,Upucerthia,validirostris,jelskii
Passeriformes,Furnariidae,Cinclodes,fuscus,Passeriformes,Furnariidae,Cinclodes,fuscus,
Passeriformes,Furnariidae,Cinclodes,fuscus,Passeriformes,Furnariidae,Cinclodes,albidiventris,
Passeriformes,Furnariidae,Cinclodes,fuscus,Passeriformes,Furnariidae,Cinclodes,albiventris,
Passeriformes,Furnariidae,Cinclodes,comechingonus,Passeriformes,Furnariidae,Cinclodes,comechingonus,
Passeriformes,Furnariidae,Cinclodes,pabsti,Passeriformes,Furnariidae,Cinclodes,pabsti,
Passeriformes,Furnariidae,Cinclodes,,Passeriformes,Furnariidae,Cinclodes,olrogi,
Passeriformes,Furnariidae,Cinclodes,atacamensis,Passeriformes,Furnariidae,Cinclodes,atacamensis,
Passeriformes,Furnariidae,Cinclodes,palliatus,Passeriformes,Furnariidae,Cinclodes,palliatus,
Passeriformes,Furnariidae,Cinclodes,oustaleti,Passeriformes,Furnariidae,Cinclodes,oustaleti,
Passeriformes,Furnariidae,Cinclodes,patagonicus,Passeriformes,Furnariidae,Cinclodes,patagonicus,
Passeriformes,Furnariidae,Cinclodes,nigrofumosus,Passeriformes,Furnariidae,Cinclodes,nigrofumosus,
Passeriformes,Furnariidae,Cinclodes,taczanowskii,Passeriformes,Furnariidae,Cinclodes,taczanowskii,
Passeriformes,Furnariidae,Cinclodes,antarcticus,Passeriformes,Furnariidae,Cinclodes,antarcticus,
Passeriformes,Furnariidae,Chilia,melanura,Passeriformes,Furnariidae,Ochetorhynchus,melanurus,
Passeriformes,Furnariidae,Furnarius,minor,Passeriformes,Furnariidae,Furnarius,minor,
Passeriformes,Furnariidae,Furnarius,figulus,Passeriformes,Furnariidae,Furnarius,figulus,
Passeriformes,Furnariidae,Furnarius,tricolor,Passeriformes,Furnariidae,Furnarius,leucopus,tricolor
Passeriformes,Furnariidae,Furnarius,leucopus,Passeriformes,Furnariidae,Furnarius,torridus,
Passeriformes,Furnariidae,Furnarius,leucopus,Passeriformes,Furnariidae,Furnarius,leucopus,
Passeriformes,Furnariidae,Furnarius,rufus,Passeriformes,Furnariidae,Furnarius,rufus,
Passeriformes,Furnariidae,Furnarius,cristatus,Passeriformes,Furnariidae,Furnarius,cristatus,
Passeriformes,Furnariidae,Sylviorthorhynchus,desmursii,Passeriformes,Furnariidae,Sylviorthorhynchus,desmursii,
Passeriformes,Furnariidae,Aphrastura,spinicauda,Passeriformes,Furnariidae,Aphrastura,spinicauda,
Passeriformes,Furnariidae,Aphrastura,masafuerae,Passeriformes,Furnariidae,Aphrastura,masafucrae,
Passeriformes,Furnariidae,Leptasthenura,fuliginiceps,Passeriformes,Furnariidae,Leptasthenura,fuliginiceps,
Passeriformes,Furnariidae,Leptasthenura,yanacensis,Passeriformes,Furnariidae,Sylviorthorhynchus,yanacensis,
Passeriformes,Furnariidae,Leptasthenura,platensis,Passeriformes,Furnariidae,Leptasthenura,platensis,
Passeriformes,Furnariidae,Leptasthenura,aegithaloides,Passeriformes,Furnariidae,Leptasthenura,aegithaloides,
Passeriformes,Furnariidae,Leptasthenura,setaria,Passeriformes,Furnariidae,Leptasthenura,setaria,
Passeriformes,Furnariidae,Leptasthenura,striata,Passeriformes,Furnariidae,Leptasthenura,striata,
Passeriformes,Furnariidae,Leptasthenura,striolata,Passeriformes,Furnariidae,Leptasthenura,striolata,
Passeriformes,Furnariidae,Leptasthenura,pileata,Passeriformes,Furnariidae,Leptasthenura,xenothorax,
Passeriformes,Furnariidae,Leptasthenura,pileata,Passeriformes,Furnariidae,Leptasthenura,pileata,
Passeriformes,Furnariidae,Leptasthenura,andicola,Passeriformes,Furnariidae,Leptasthenura,andicola,
Passeriformes,Furnariidae,Schizoeaca,fuliginosa,Passeriformes,Furnariidae,Asthenes,griseomurina,
Passeriformes,Furnariidae,Schizoeaca,fuliginosa,Passeriformes,Furnariidae,Asthenes,harterti,
Passeriformes,Furnariidae,Schizoeaca,fuliginosa,Passeriformes,Furnariidae,Asthenes,cori,
Passeriformes,Furnariidae,Schizoeaca,fuliginosa,Passeriformes,Furnariidae,Asthenes,perijana,
Passeriformes,Furnariidae,Schizoeaca,fuliginosa,Passeriformes,Furnariidae,Asthenes,fuliginosa,
Passeriformes,Furnariidae,Schizoeaca,fuliginosa,Passeriformes,Furnariidae,Asthenes,vilcabambae,
Passeriformes,Furnariidae,Schizoeaca,moreirae,Passeriformes,Furnariidae,Asthenes,moreirae,
Passeriformes,Furnariidae,Synallaxis,phryganophila,Passeriformes,Furnariidae,Schoeniophylax,phryganophilus,
Passeriformes,Furnariidae,Synallaxis,ruficapilla,Passeriformes,Furnariidae,Synallaxis,ruficapilla,
Passeriformes,Furnariidae,Synallaxis,,Passeriformes,Furnariidae,Synallaxis,cinerea,
Passeriformes,Furnariidae,Synallaxis,superciliosa,Passeriformes,Furnariidae,Synallaxis,azarae,superciliosa
Passeriformes,Furnariidae,Synallaxis,poliophrys,Passeriformes,Furnariidae,Synallaxis,frontalis,
Passeriformes,Furnariidae,Synallaxis,frontalis,Passeriformes,Furnariidae,Synallaxis,frontalis,
Passeriformes,Furnariidae,Synallaxis,azarae,Passeriformes,Furnariidae,Synallaxis,azarae,
Passeriformes,Furnariidae,Synallaxis,elegantior,Passeriformes,Furnariidae,Synallaxis,azarae,elegantior
Passeriformes,Furnariidae,Synallaxis,albigularis,Passeriformes,Furnariidae,Synallaxis,albigularis,
Passeriformes,Furnariidae,Synallaxis,,Passeriformes,Furnariidae,Synallaxis,beverlyae,
Passeriformes,Furnariidae,Synallaxis,albescens,Passeriformes,Furnariidae,Synallaxis,albescens,
Passeriformes,Furnariidae,Synallaxis,spixi,Passeriformes,Furnariidae,Synallaxis,spixi,
Passeriformes,Furnariidae,Synallaxis,hypospodia,Passeriformes,Furnariidae,Synallaxis,hypospodia,
Passeriformes,Furnariidae,Synallaxis,infuscata,Passeriformes,Furnariidae,Synallaxis,infuscata,
Passeriformes,Furnariidae,Synallaxis,brachyura,Passeriformes,Furnariidae,Synallaxis,brachyura,
Passeriformes,Furnariidae,Synallaxis,courseni,Passeriformes,Furnariidae,Synallaxis,courseni,
Passeriformes,Furnariidae,Synallaxis,moesta,Passeriformes,Furnariidae,Synallaxis,moesta,
Passeriformes,Furnariidae,Synallaxis,cabanisi,Passeriformes,Furnariidae,Synallaxis,cabanisi,
Passeriformes,Furnariidae,Synallaxis,macconnelli,Passeriformes,Furnariidae,Synallaxis,macconnelli,
Passeriformes,Furnariidae,Synallaxis,subpudica,Passeriformes,Furnariidae,Synallaxis,subpudica,
Passeriformes,Furnariidae,Synallaxis,tithys,Passeriformes,Furnariidae,Synallaxis,tithys,
Passeriformes,Furnariidae,Synallaxis,cinerascens,Passeriformes,Furnariidae,Synallaxis,cinerascens,
Passeriformes,Furnariidae,Synallaxis,maranonica,Passeriformes,Furnariidae,Synallaxis,maranonica,
Passeriformes,Furnariidae,Synallaxis,propinqua,Passeriformes,Furnariidae,Synallaxis,propinqua,
Passeriformes,Furnariidae,Synallaxis,hellmayri,Passeriformes,Furnariidae,Synallaxis,hellmayri,
Passeriformes,Furnariidae,Synallaxis,gujanensis,Passeriformes,Furnariidae,Synallaxis,gujanensis,
Passeriformes,Furnariidae,Synallaxis,albilora,Passeriformes,Furnariidae,Synallaxis,albilora,
Passeriformes,Furnariidae,Synallaxis,rutilans,Passeriformes,Furnariidae,Synallaxis,rutilans,
Passeriformes,Furnariidae,Synallaxis,cherriei,Passeriformes,Furnariidae,Synallaxis,cherriei,
Passeriformes,Furnariidae,Synallaxis,unirufa,Passeriformes,Furnariidae,Synallaxis,unirufa,
Passeriformes,Furnariidae,Synallaxis,castanea,Passeriformes,Furnariidae,Synallaxis,castanea,
Passeriformes,Furnariidae,Synallaxis,fuscorufa,Passeriformes,Furnariidae,Synallaxis,fuscorufa,
Passeriformes,Furnariidae,Synallaxis,zimmeri,Passeriformes,Furnariidae,Synallaxis,zimmeri,
Passeriformes,Furnariidae,Synallaxis,erythrothorax,Passeriformes,Furnariidae,Synallaxis,erythrothorax,
Passeriformes,Furnariidae,Synallaxis,cinnamomea,Passeriformes,Furnariidae,Synallaxis,cinnamomea,
Passeriformes,Furnariidae,Synallaxis,stictothorax,Passeriformes,Furnariidae,Synallaxis,stictothorax,
Passeriformes,Furnariidae,Synallaxis,candei,Passeriformes,Furnariidae,Synallaxis,candei,
Passeriformes,Furnariidae,Synallaxis,kollari,Passeriformes,Furnariidae,Synallaxis,kollari,
Passeriformes,Furnariidae,Synallaxis,scutata,Passeriformes,Furnariidae,Synallaxis,scutata,
Passeriformes,Furnariidae,Synallaxis,gularis,Passeriformes,Furnariidae,Hellmayrea,gularis,
Passeriformes,Furnariidae,Certhiaxis,erythrops,Passeriformes,Furnariidae,Cranioleuca,erythrops,
Passeriformes,Furnariidae,Certhiaxis,demissa,Passeriformes,Furnariidae,Cranioleuca,demissa,
Passeriformes,Furnariidae,Certhiaxis,antisiensis,Passeriformes,Furnariidae,Cranioleuca,baroni,
Passeriformes,Furnariidae,Certhiaxis,antisiensis,Passeriformes,Furnariidae,Cranioleuca,antisiensis,
Passeriformes,Furnariidae,Certhiaxis,pallida,Passeriformes,Furnariidae,Cranioleuca,pallida,
Passeriformes,Furnariidae,Certhiaxis,curtata,Passeriformes,Furnariidae,Cranioleuca,curtata,
Passeriformes,Furnariidae,Certhiaxis,obsoleta,Passeriformes,Furnariidae,Cranioleuca,obsoleta,
Passeriformes,Furnariidae,Certhiaxis,hellmayri,Passeriformes,Furnariidae,Cranioleuca,hellmayri,
Passeriformes,Furnariidae,Certhiaxis,subcristata,Passeriformes,Furnariidae,Cranioleuca,subcristata,
Passeriformes,Furnariidae,Certhiaxis,pyrrhophia,Passeriformes,Furnariidae,Cranioleuca,pyrrhophia,
Passeriformes,Furnariidae,Certhiaxis,,Passeriformes,Furnariidae,Cranioleuca,henricae,
Passeriformes,Furnariidae,Certhiaxis,marcapatae,Passeriformes,Furnariidae,Cranioleuca,marcapatae,
Passeriformes,Furnariidae,Certhiaxis,albiceps,Passeriformes,Furnariidae,Cranioleuca,albiceps,
Passeriformes,Furnariidae,Certhiaxis,semicinerea,Passeriformes,Furnariidae,Cranioleuca,semicinerea,
Passeriformes,Furnariidae,Certhiaxis,albicapilla,Passeriformes,Furnariidae,Cranioleuca,albicapilla,
Passeriformes,Furnariidae,Certhiaxis,vulpina,Passeriformes,Furnariidae,Cranioleuca,vulpecula,
Passeriformes,Furnariidae,Certhiaxis,vulpina,Passeriformes,Furnariidae,Cranioleuca,vulpina,
Passeriformes,Furnariidae,Certhiaxis,mulleri,Passeriformes,Furnariidae,Cranioleuca,muelleri,
Passeriformes,Furnariidae,Certhiaxis,gutturata,Passeriformes,Furnariidae,Thripophaga,gutturata,
Passeriformes,Furnariidae,Certhiaxis,sulphurifera,Passeriformes,Furnariidae,Cranioleuca,sulphurifera,
Passeriformes,Furnariidae,Certhiaxis,cinnamomea,Passeriformes,Furnariidae,Certhiaxis,cinnamomeus,
Passeriformes,Furnariidae,Certhiaxis,mustelina,Passeriformes,Furnariidae,Certhiaxis,mustelinus,
Passeriformes,Furnariidae,Thripophaga,pyrrholeuca,Passeriformes,Furnariidae,Asthenes,pyrrholeuca,
Passeriformes,Furnariidae,Thripophaga,baeri,Passeriformes,Furnariidae,Asthenes,baeri,
Passeriformes,Furnariidae,,,Passeriformes,Furnariidae,Asthenes,luizae,
Passeriformes,Furnariidae,Thripophaga,pudibunda,Passeriformes,Furnariidae,Asthenes,pudibunda,
Passeriformes,Furnariidae,Thripophaga,ottonis,Passeriformes,Furnariidae,Asthenes,ottonis,
Passeriformes,Furnariidae,Thripophaga,,Passeriformes,Furnariidae,Asthenes,helleri,
Passeriformes,Furnariidae,Thripophaga,,Passeriformes,Furnariidae,Asthenes,palpebralis,
Passeriformes,Furnariidae,Thripophaga,heterura,Passeriformes,Furnariidae,Asthenes,heterura,
Passeriformes,Furnariidae,Thripophaga,modesta,Passeriformes,Furnariidae,Asthenes,modesta,
Passeriformes,Furnariidae,Thripophaga,modesta,Passeriformes,Furnariidae,Pseudasthenes,cactorum,
Passeriformes,Furnariidae,Thripophaga,dorbignyi,Passeriformes,Furnariidae,Asthenes,dorbignyi,
Passeriformes,Furnariidae,Thripophaga,berlepschi,Passeriformes,Furnariidae,Cranioleuca,berlepschi,
Passeriformes,Furnariidae,Thripophaga,steinbachi,Passeriformes,Furnariidae,Pseudasthenes,steinbachi,
Passeriformes,Furnariidae,Thripophaga,humicola,Passeriformes,Furnariidae,Pseudasthenes,humicola,
Passeriformes,Furnariidae,Thripophaga,patagonica,Passeriformes,Furnariidae,Pseudasthenes,patagonica,
Passeriformes,Furnariidae,Thripophaga,humilis,Passeriformes,Furnariidae,Asthenes,humilis,
Passeriformes,Furnariidae,Thripophaga,anthoides,Passeriformes,Furnariidae,Asthenes,anthoides,
Passeriformes,Furnariidae,Thripophaga,wyatti,Passeriformes,Furnariidae,Asthenes,wyatti,
Passeriformes,Furnariidae,Thripophaga,punensis,Passeriformes,Furnariidae,Asthenes,sclateri,punensis
Passeriformes,Furnariidae,Thripophaga,sclateri,Passeriformes,Furnariidae,Asthenes,sclateri,
Passeriformes,Furnariidae,Thripophaga,urubambensis,Passeriformes,Furnariidae,Asthenes,urubambensis,
Passeriformes,Furnariidae,Thripophaga,virgata,Passeriformes,Furnariidae,Asthenes,virgata,
Passeriformes,Furnariidae,Thripophaga,maculicauda,Passeriformes,Furnariidae,Asthenes,maculicauda,
Passeriformes,Furnariidae,Thripophaga,flammulata,Passeriformes,Furnariidae,Asthenes,flammulata,
Passeriformes,Furnariidae,Thripophaga,cherriei,Passeriformes,Furnariidae,Thripophaga,cherriei,
Passeriformes,Furnariidae,Thripophaga,,Passeriformes,Furnariidae,Thripophaga,amacurensis,
Passeriformes,Furnariidae,Thripophaga,macroura,Passeriformes,Furnariidae,Thripophaga,macroura,
Passeriformes,Furnariidae,Thripophaga,hudsoni,Passeriformes,Furnariidae,Asthenes,hudsoni,
Passeriformes,Furnariidae,Thripophaga,hypochondriacus,Passeriformes,Furnariidae,Synallaxis,hypochondriaca,
Passeriformes,Furnariidae,Phacellodomus,rufifrons,Passeriformes,Furnariidae,Phacellodomus,rufifrons,
Passeriformes,Furnariidae,Phacellodomus,sibilatrix,Passeriformes,Furnariidae,Phacellodomus,sibilatrix,
Passeriformes,Furnariidae,Phacellodomus,striaticeps,Passeriformes,Furnariidae,Phacellodomus,striaticeps,
Passeriformes,Furnariidae,Phacellodomus,erythrophthalmus,Passeriformes,Furnariidae,Phacellodomus,erythrophthalmus,
Passeriformes,Furnariidae,Phacellodomus,erythrophthalmus,Passeriformes,Furnariidae,Phacellodomus,ferrugineigula,
Passeriformes,Furnariidae,Phacellodomus,striaticollis,Passeriformes,Furnariidae,Phacellodomus,maculipectus,
Passeriformes,Furnariidae,Phacellodomus,striaticollis,Passeriformes,Furnariidae,Phacellodomus,striaticollis,
Passeriformes,Furnariidae,Phacellodomus,dorsalis,Passeriformes,Furnariidae,Phacellodomus,dorsalis,
Passeriformes,Furnariidae,Phacellodomus,ruber,Passeriformes,Furnariidae,Phacellodomus,ruber,
Passeriformes,Furnariidae,Phacellodomus,fusciceps,Passeriformes,Furnariidae,Thripophaga,fusciceps,
Passeriformes,Furnariidae,Phacellodomus,berlepschi,Passeriformes,Furnariidae,Asthenes,berlepschi,
Passeriformes,Furnariidae,Phacellodomus,dendrocolaptoides,Passeriformes,Furnariidae,Clibanornis,dendrocolaptoides,
Passeriformes,Furnariidae,Spartonoica,maluroides,Passeriformes,Furnariidae,Spartonoica,maluroides,
Passeriformes,Furnariidae,Phleocryptes,melanops,Passeriformes,Furnariidae,Phleocryptes,melanops,
Passeriformes,Furnariidae,Limnornis,curvirostris,Passeriformes,Furnariidae,Limnornis,curvirostris,
Passeriformes,Furnariidae,Limnornis,rectirostris,Passeriformes,Furnariidae,Limnoctites,rectirostris,
Passeriformes,Furnariidae,Anumbius,annumbi,Passeriformes,Furnariidae,Anumbius,annumbi,
Passeriformes,Furnariidae,Coryphistera,alaudina,Passeriformes,Furnariidae,Coryphistera,alaudina,
Passeriformes,Furnariidae,Eremobius,phoenicurus,Passeriformes,Furnariidae,Ochetorhynchus,phoenicurus,
Passeriformes,Furnariidae,Siptornis,striaticollis,Passeriformes,Furnariidae,Siptornis,striaticollis,
Passeriformes,Furnariidae,,,Passeriformes,Furnariidae,Acrobatornis,fonsecai,
Passeriformes,Furnariidae,Metopothrix,aurantiacus,Passeriformes,Furnariidae,Metopothrix,aurantiaca,
Passeriformes,Furnariidae,Xenerpestes,minlosi,Passeriformes,Furnariidae,Xenerpestes,minlosi,
Passeriformes,Furnariidae,Xenerpestes,minlosi,Passeriformes,Furnariidae,Xenerpestes,singularis,
Passeriformes,Furnariidae,Margarornis,adustus,Passeriformes,Furnariidae,Roraimia,adusta,
Passeriformes,Furnariidae,Margarornis,guttuliger,Passeriformes,Furnariidae,Premnornis,guttuliger,
Passeriformes,Furnariidae,Margarornis,brunnescens,Passeriformes,Furnariidae,Premnoplex,brunnescens,
Passeriformes,Furnariidae,Margarornis,tatei,Passeriformes,Furnariidae,Premnoplex,tatei,
Passeriformes,Furnariidae,Margarornis,rubiginosus,Passeriformes,Furnariidae,Margarornis,rubiginosus,
Passeriformes,Furnariidae,Margarornis,stellatus,Passeriformes,Furnariidae,Margarornis,stellatus,
